player,prop,line,proj,side,diff
Deandre Ayton,Points,14.5,18.4,over,3.9
Bilal Coulibaly,Points,13.5,11.2,under,-3.3
Kawhi Leonard,Points,13.5,16.5,over,3
Jarace Walker,Points,7.5,4.6,under,-2.9
Julian Champagnie,Points,9.5,12.4,over,2.9
Khris Middleton,Points,11.5,14.3,over,2.8
Myles Turner,Points,15.5,18,over,2.5
Pascal Siakam,Points,20.5,23,over,2.5
Kris Murray,Points,5.5,8,over,2.5
Nic Claxton,Points,13.5,11.1,under,-2.4
Harrison Barnes,Points,10.5,12.9,over,2.4
Patrick Williams,Points,10.5,12.8,over,2.3
Jalen Brunson,Points,24.5,26.8,over,2.3
Tyrese Martin,Points,14.5,12.3,under,-2.2
Anfernee Simons,Points,21.5,23.7,over,2.2
Cade Cunningham,Points,25.5,23.6,under,-1.9
Russell Westbrook III,Points,15.5,13.6,under,-1.9
Christian Braun,Points,12.5,10.6,under,-1.9
Kyle Kuzma,Points,19.5,17.7,under,-1.8
Alex Sarr,Points,14.5,11.7,under,-1.8
Josh Giddey,Points,13.5,15.3,over,1.8
Jakob Poeltl,Points,11.5,13.2,over,1.7
Noah Clowney,Points,14.5,11.8,under,-1.7
Amir Coffey,Points,9.5,11.2,over,1.7
Luguentz Dort,Points,10.5,12.1,over,1.6
Marcus Sasser,Points,5.5,7.1,over,1.6
Tyrese Maxey,Points,31.5,29,under,-1.5
Landry Shamet,Points,4.5,3,under,-1.5
Tobias Harris,Points,14.5,16,over,1.5
Justin Champagnie,Points,8.5,9.9,over,1.4
Aaron Wiggins,Points,9.5,10.9,over,1.4
Bennedict Mathurin,Points,18.5,19.9,over,1.4
Bobby Portis Jr.,Points,12.5,13.9,over,1.4
Tim Hardaway Jr.,Points,12.5,13.8,over,1.3
Jalen Williams,Points,20.5,21.7,over,1.2
Karl-Anthony Towns,Points,24.5,25.7,over,1.2
Kelly Olynyk,Points,5.5,6.6,over,1.1
Jalen Wilson,Points,12.5,11.4,under,-1.1
Derrick Jones Jr.,Points,9.5,10.6,over,1.1
Kelly Oubre Jr.,Points,17.5,18.5,over,1
Kenrich Williams,Points,4.5,5.5,over,1
Evan Mobley,Points,17.5,16.5,under,-1
T.J. McConnell,Points,9.5,10.5,over,1
Mikal Bridges,Points,19.5,20.5,over,1
Simone Fontecchio,Points,6.5,7.5,over,1
Toumani Camara,Points,10.5,11.5,over,1
Julian Strawther,Points,11.5,10.5,under,-1
Gary Trent Jr.,Points,7.5,8.5,over,1
Victor Wembanyama,Points,26.5,24.5,under,-1
Gradey Dick,Points,12.5,13.4,over,0.9
Jalen Duren,Points,10.5,11.4,over,0.9
Guerschon Yabusele,Points,13.5,12.7,under,-0.8
Donovan Mitchell,Points,22.5,21.7,under,-0.8
Immanuel Quickley,Points,16.5,17.3,over,0.8
Deni Avdija,Points,17.5,15.7,under,-0.8
Ochai Agbaji,Points,6.5,7.2,over,0.7
Jose Alvarado,Points,7.5,8.2,over,0.7
Kevin Porter Jr.,Points,9.5,8.8,under,-0.7
Corey Kispert,Points,11.5,12.1,over,0.6
Darius Garland,Points,18.5,19.1,over,0.6
Ben Sheppard,Points,6.5,5.9,under,-0.6
Yves Missi,Points,11.5,9.9,under,-0.6
Isaiah Hartenstein,Points,11.5,12,over,0.5
Isaac Okoro,Points,4.5,5,over,0.5
