player,prop,line,proj,side,diff
Ajay Mitchell,Points,10.5,17.7,over,7.2
Brandin Podziemski,Points,14.5,11.8,under,-4.7
Duncan Robinson,Points,12.5,15.3,over,2.8
Jalen Brunson,Points,27.5,23.9,under,-2.6
Landry Shamet,Points,4.5,7.1,over,2.6
Saddiq Bey,Points,10.5,13.1,over,2.6
Tyrese Martin,Points,10.5,8,under,-2.5
Norman Powell,Points,20.5,18,under,-2.5
Aaron Nesmith,Points,18.5,15.2,under,-2.3
Lauri Markkanen,Points,26.5,23.2,under,-2.3
D'Angelo Russell,Points,17.5,15.2,under,-2.3
Russell Westbrook III,Points,15.5,14.3,under,-2.2
Daniel Gafford,Points,10.5,12.6,over,2.1
Andre Drummond,Points,6.5,8.5,over,2
Jarace Walker,Points,15.5,13.5,under,-2
Javonte Green,Points,5.5,7.5,over,2
Al Horford,Points,8.5,6.5,under,-2
Toumani Camara,Points,12.5,10.6,under,-1.9
DeMar DeRozan,Points,20.5,22.4,over,1.9
Donovan Mitchell,Points,26.5,24.7,under,-1.8
P.J. Washington Jr.,Points,17.5,15.7,under,-1.8
Neemias Queta,Points,8.5,10.2,over,1.7
Jabari Smith Jr.,Points,13.5,15.2,over,1.7
Shai Gilgeous-Alexander,Points,32.5,34.2,over,1.7
VJ Edgecombe,Points,17.5,19.1,over,1.6
Corey Kispert,Points,7.5,9.1,over,1.6
Josh Minott,Points,7.5,9.1,over,1.6
Cooper Flagg,Points,17.5,19.1,over,1.6
Isaiah Joe,Points,11.5,13.1,over,1.6
Anthony Edwards,Points,25.5,27,over,1.5
Donovan Clingan,Points,7.5,9,over,1.5
Caris LeVert,Points,10.5,11.9,over,1.4
Klay Thompson,Points,9.5,10.9,over,1.4
Cason Wallace,Points,8.5,9.9,over,1.4
Naji Marshall,Points,9.5,10.8,over,1.3
Tim Hardaway Jr.,Points,8.5,9.8,over,1.3
Jarrett Allen,Points,13.5,12.3,under,-1.2
Sam Hauser,Points,9.5,10.7,over,1.2
Mikal Bridges,Points,14.5,15.7,over,1.2
Cedric Coward,Points,13.5,14.7,over,1.2
Brandon Williams,Points,6.5,7.7,over,1.2
Bruce Brown Jr.,Points,6.5,7.7,over,1.2
Jaime Jaquez Jr.,Points,10.5,11.7,over,1.2
Cam Spencer,Points,6.5,7.6,over,1.1
Ace Bailey,Points,7.5,8.5,over,1
Clint Capela,Points,6.5,5.5,under,-1
Reed Sheppard,Points,7.5,8.5,over,1
Isaiah Jackson,Points,10.5,11.4,over,0.9
Isaiah Stewart,Points,13.5,11.6,under,-0.9
Anfernee Simons,Points,15.5,16.4,over,0.9
Payton Pritchard,Points,17.5,16.6,under,-0.9
Amen Thompson,Points,18.5,17.6,under,-0.9
Dwight Powell,Points,3.5,4.4,over,0.9
Cameron Johnson,Points,12.5,13.4,over,0.9
Terance Mann,Points,9.5,10.3,over,0.8
Kevin Love,Points,5.5,6.3,over,0.8
CJ McCollum,Points,14.5,13.7,under,-0.8
Derrick White,Points,18.5,17.7,under,-0.8
Alperen Sengun,Points,21.5,22.3,over,0.8
Julian Champagnie,Points,8.5,7.7,under,-0.8
Dalton Knecht,Points,7.5,8.3,over,0.8
Jrue Holiday,Points,14.5,13.7,under,-0.8
Alex Sarr,Points,15.5,13.8,under,-0.7
Tari Eason,Points,12.5,13.2,over,0.7
Jonas Valanciunas,Points,7.5,8.2,over,0.7
Nique Clifford,Points,6.5,7.2,over,0.7
Jabari Walker,Points,4.5,3.9,under,-0.6
Noah Clowney,Points,9.5,7.9,under,-0.6
Jalen Duren,Points,16.5,14.9,under,-0.6
Ausar Thompson,Points,14.5,15.1,over,0.6
Ronald Holland II,Points,11.5,12.1,over,0.6
Marvin Bagley III,Points,6.5,5.9,under,-0.6
Miles McBride,Points,7.5,8.1,over,0.6
Josh Okogie,Points,8.5,9.1,over,0.6
Herbert Jones,Points,11.5,10.9,under,-0.6
Deandre Ayton,Points,14.5,15.1,over,0.6
Stephon Castle,Points,19.5,17.9,under,-0.6
Trendon Watford,Points,7.5,8,over,0.5
Luka Garza,Points,6.5,6,under,-0.5
Josh Hart,Points,7.5,8,over,0.5
Donte DiVincenzo,Points,12.5,13,over,0.5
Kevin Durant,Points,25.5,26,over,0.5
Andrew Wiggins,Points,16.5,17,over,0.5
Davion Mitchell,Points,9.5,8,under,-0.5
Nikola Jovic,Points,8.5,8,under,-0.5
Harrison Barnes,Points,10.5,11,over,0.5
Jarred Vanderbilt,Points,4.5,4,under,-0.5
Victor Wembanyama,Points,26.5,27,over,0.5
Kris Murray,Points,5.5,6,over,0.5
Darius Garland,Points,14.5,14.9,over,0.4
Tyrese Maxey,Points,28.5,28.9,over,0.4
Evan Mobley,Points,19.5,19.1,under,-0.4
Taylor Hendricks,Points,6.5,5.1,under,-0.4
Kyle Filipowski,Points,8.5,8.1,under,-0.4
Walter Clayton Jr.,Points,6.5,6.9,over,0.4
Tre Johnson,Points,11.5,11.9,over,0.4
Mitchell Robinson,Points,4.5,4.9,over,0.4
Jaylen Clark,Points,4.5,4.9,over,0.4
Kevon Looney,Points,4.5,4.9,over,0.4
Max Christie,Points,12.5,12.1,under,-0.4
Anfernee Simons,Assists,2.5,4.1,over,1.6
Russell Westbrook III,Assists,4.5,6.1,over,1.6
Jrue Holiday,Assists,6.5,5.1,under,-1.4
Caris LeVert,Assists,2.5,3.7,over,1.2
Javonte Green,Assists,0.5,1.6,over,1.1
Tyrese Maxey,Assists,7.5,6.5,under,-1
Jeremiah Fears,Assists,3.5,4.5,over,1
Bam Adebayo,Assists,3.5,4.5,over,1
VJ Edgecombe,Assists,4.5,3.6,under,-0.9
Dru Smith,Assists,2.5,3.4,over,0.9
Simone Fontecchio,Assists,0.5,1.4,over,0.9
Jake LaRavia,Assists,2.5,3.4,over,0.9
Keon Ellis,Assists,1.5,0.6,under,-0.9
Reed Sheppard,Assists,2.5,3.3,over,0.8
Al Horford,Assists,2.5,1.7,under,-0.8
OG Anunoby,Assists,2.5,1.8,under,-0.7
Aaron Gordon,Assists,2.5,3.2,over,0.7
Jarred Vanderbilt,Assists,0.5,1.2,over,0.7
Deni Avdija,Assists,4.5,3.8,under,-0.7
Isaiah Joe,Assists,1.5,0.8,under,-0.7
Kris Murray,Assists,1.5,0.8,under,-0.7
Cason Wallace,Assists,2.5,3.2,over,0.7
Donovan Mitchell,Assists,4.5,5.1,over,0.6
Noah Clowney,Assists,0.5,1.1,over,0.6
Cade Cunningham,Assists,10.5,9.9,under,-0.6
CJ McCollum,Assists,3.5,2.9,under,-0.6
Josh Minott,Assists,1.5,2.1,over,0.6
Jordan Clarkson,Assists,1.5,2.1,over,0.6
Jalen Brunson,Assists,6.5,5.9,under,-0.6
Miles McBride,Assists,1.5,2.1,over,0.6
Jaylen Clark,Assists,0.5,1.1,over,0.6
Alperen Sengun,Assists,6.5,5.9,under,-0.6
D'Angelo Russell,Assists,5.5,6.1,over,0.6
Norman Powell,Assists,2.5,1.9,under,-0.6
Bruce Brown Jr.,Assists,1.5,2.1,over,0.6
Devin Vassell,Assists,2.5,3.1,over,0.6
Victor Wembanyama,Assists,3.5,4.1,over,0.6
Buddy Hield,Assists,2.5,1.9,under,-0.6
Jonathan Kuminga,Assists,3.5,2.9,under,-0.6
Ronald Holland II,Assists,1.5,2,over,0.5
Payton Pritchard,Assists,5.5,5,under,-0.5
Kevin Durant,Assists,3.5,4,over,0.5
Amen Thompson,Assists,5.5,5,under,-0.5
Cam Spencer,Assists,2.5,3,over,0.5
Karlo Matkovic,Assists,0.5,1,over,0.5
Cooper Flagg,Assists,3.5,4,over,0.5
Jaxson Hayes,Assists,0.5,1,over,0.5
Julian Champagnie,Assists,1.5,2,over,0.5
Aaron Wiggins,Assists,2.5,2,under,-0.5
Toumani Camara,Assists,2.5,2,under,-0.5
Jarrett Allen,Assists,1.5,1.9,over,0.4
Jalen Duren,Assists,2.5,2.9,over,0.4
Jose Alvarado,Assists,3.5,3.1,under,-0.4
Jordan Hawkins,Assists,1.5,1.1,under,-0.4
Derik Queen,Assists,1.5,1.9,over,0.4
Jerami Grant,Assists,1.5,1.9,over,0.4
Jaylin Williams,Assists,2.5,2.9,over,0.4
Andre Drummond,Assists,0.5,0.8,over,0.3
Darius Garland,Assists,5.5,5.2,under,-0.3
Dean Wade,Assists,1.5,1.2,under,-0.3
Aaron Nesmith,Assists,1.5,1.8,over,0.3
Lauri Markkanen,Assists,1.5,1.8,over,0.3
Ace Bailey,Assists,1.5,1.2,under,-0.3
Walter Clayton Jr.,Assists,2.5,2.2,under,-0.3
Tari Eason,Assists,1.5,1.8,over,0.3
Cedric Coward,Assists,2.5,2.2,under,-0.3
Herbert Jones,Assists,2.5,2.8,over,0.3
Brandon Williams,Assists,1.5,1.2,under,-0.3
Davion Mitchell,Assists,6.5,5.2,under,-0.3
Kel'el Ware,Assists,0.5,0.8,over,0.3
Adem Bona,Assists,0.5,0.7,over,0.2
Terance Mann,Assists,2.5,2.3,under,-0.2
Ben Sheppard,Assists,2.5,2.3,under,-0.2
Kyle Filipowski,Assists,1.5,1.7,over,0.2
Corey Kispert,Assists,1.5,1.3,under,-0.2
Justin Champagnie,Assists,0.5,0.7,over,0.2
Sam Hauser,Assists,1.5,1.3,under,-0.2
Bub Carrington,Assists,3.5,3.3,under,-0.2
Alex Sarr,Assists,2.5,2.7,over,0.2
Julius Randle,Assists,5.5,4.8,under,-0.2
Mikal Bridges,Assists,4.5,3.3,under,-0.2
Donte DiVincenzo,Assists,3.5,3.3,under,-0.2
Mitchell Robinson,Assists,0.5,0.7,over,0.2
Jaden McDaniels,Assists,1.5,1.7,over,0.2
Kevon Looney,Assists,1.5,1.7,over,0.2
Naji Marshall,Assists,2.5,2.7,over,0.2
Trey Murphy III,Assists,3.5,3.3,under,-0.2
Tim Hardaway Jr.,Assists,1.5,1.3,under,-0.2
Jamal Murray,Assists,5.5,5.7,over,0.2
Cameron Johnson,Assists,2.5,2.7,over,0.2
Jaime Jaquez Jr.,Assists,3.5,3.3,under,-0.2
Nikola Jovic,Assists,2.5,2.3,under,-0.2
Dalton Knecht,Assists,0.5,0.7,over,0.2
Shaedon Sharpe,Assists,2.5,2.3,under,-0.2
DeMar DeRozan,Assists,4.5,4.7,over,0.2
Nique Clifford,Assists,1.5,1.7,over,0.2
Kelly Oubre Jr.,Assists,1.5,1.6,over,0.1
Sam Merrill,Assists,1.5,1.6,over,0.1
Evan Mobley,Assists,3.5,3.6,over,0.1
Quentin Grimes,Assists,3.5,3.4,under,-0.1
Amen Thompson,Rebounds,6.5,8.5,over,2
Rudy Gobert,Rebounds,9.5,11,over,1.5
Tari Eason,Rebounds,5.5,7,over,1.5
Jonas Valanciunas,Rebounds,4.5,6,over,1.5
Deni Avdija,Rebounds,6.5,8,over,1.5
Jake LaRavia,Rebounds,4.5,5.9,over,1.4
Deandre Ayton,Rebounds,8.5,9.8,over,1.3
Walter Clayton Jr.,Rebounds,2.5,1.4,under,-1.1
Jrue Holiday,Rebounds,4.5,5.6,over,1.1
Javonte Green,Rebounds,2.5,3.5,over,1
Ronald Holland II,Rebounds,3.5,4.5,over,1
Jaylen Brown,Rebounds,5.5,6.5,over,1
Anthony Edwards,Rebounds,4.5,5.5,over,1
Saddiq Bey,Rebounds,4.5,5.5,over,1
Simone Fontecchio,Rebounds,1.5,2.5,over,1
Shai Gilgeous-Alexander,Rebounds,4.5,5.5,over,1
Sam Merrill,Rebounds,2.5,1.6,under,-0.9
Aaron Nesmith,Rebounds,4.5,5.4,over,0.9
Isaiah Stewart,Rebounds,7.5,8.4,over,0.9
Jalen Duren,Rebounds,10.5,11.4,over,0.9
Marvin Bagley III,Rebounds,4.5,3.6,under,-0.9
Josh Hart,Rebounds,5.5,6.4,over,0.9
Bam Adebayo,Rebounds,8.5,9.4,over,0.9
Kris Murray,Rebounds,3.5,2.6,under,-0.9
Shaedon Sharpe,Rebounds,3.5,4.4,over,0.9
Ben Sheppard,Rebounds,4.5,5.3,over,0.8
Kevin Love,Rebounds,5.5,4.7,under,-0.8
Neemias Queta,Rebounds,7.5,8.3,over,0.8
Sam Hauser,Rebounds,3.5,4.3,over,0.8
Daniel Gafford,Rebounds,6.5,7.3,over,0.8
Victor Wembanyama,Rebounds,12.5,11.7,under,-0.8
Jerami Grant,Rebounds,2.5,3.3,over,0.8
Robert Williams III,Rebounds,4.5,5.3,over,0.8
Aaron Wiggins,Rebounds,5.5,4.7,under,-0.8
Jonathan Kuminga,Rebounds,7.5,5.7,under,-0.8
Jabari Walker,Rebounds,4.5,3.8,under,-0.7
Caris LeVert,Rebounds,2.5,3.2,over,0.7
Payton Pritchard,Rebounds,4.5,5.2,over,0.7
Julius Randle,Rebounds,6.5,7.2,over,0.7
Jalen Brunson,Rebounds,3.5,2.8,under,-0.7
Cam Spencer,Rebounds,1.5,2.2,over,0.7
Jaime Jaquez Jr.,Rebounds,5.5,4.8,under,-0.7
Russell Westbrook III,Rebounds,6.5,5.8,under,-0.7
Buddy Hield,Rebounds,3.5,2.8,under,-0.7
Andre Drummond,Rebounds,8.5,9.1,over,0.6
Evan Mobley,Rebounds,9.5,10.1,over,0.6
Svi Mykhailiuk,Rebounds,2.5,3.1,over,0.6
Alperen Sengun,Rebounds,9.5,10.1,over,0.6
Jose Alvarado,Rebounds,2.5,3.1,over,0.6
Nikola Jovic,Rebounds,2.5,3.1,over,0.6
Dalton Knecht,Rebounds,1.5,2.1,over,0.6
Jarace Walker,Rebounds,6.5,7,over,0.5
Taylor Hendricks,Rebounds,3.5,4,over,0.5
Ace Bailey,Rebounds,3.5,3,under,-0.5
CJ McCollum,Rebounds,3.5,3,under,-0.5
Luka Garza,Rebounds,3.5,4,over,0.5
Miles McBride,Rebounds,1.5,2,over,0.5
D'Angelo Russell,Rebounds,3.5,3,under,-0.5
Brandon Williams,Rebounds,1.5,2,over,0.5
Max Christie,Rebounds,3.5,4,over,0.5
Norman Powell,Rebounds,3.5,3,under,-0.5
Cameron Johnson,Rebounds,3.5,4,over,0.5
Harrison Barnes,Rebounds,2.5,3,over,0.5
Marcus Smart,Rebounds,3.5,2,under,-0.5
Jarred Vanderbilt,Rebounds,4.5,5,over,0.5
Keldon Johnson,Rebounds,4.5,4,under,-0.5
Ajay Mitchell,Rebounds,3.5,4,over,0.5
Dennis Schroder,Rebounds,3.5,3,under,-0.5
Malik Monk,Rebounds,2.5,3,over,0.5
Pascal Siakam,Rebounds,7.5,7.9,over,0.4
Noah Clowney,Rebounds,3.5,3.9,over,0.4
Duncan Robinson,Rebounds,3.5,3.1,under,-0.4
Cade Cunningham,Rebounds,5.5,5.9,over,0.4
Derrick White,Rebounds,4.5,4.9,over,0.4
Anfernee Simons,Rebounds,2.5,2.9,over,0.4
Jordan Hawkins,Rebounds,2.5,2.9,over,0.4
Cooper Flagg,Rebounds,6.5,6.9,over,0.4
Derik Queen,Rebounds,6.5,6.9,over,0.4
Davion Mitchell,Rebounds,2.5,2.1,under,-0.4
Dru Smith,Rebounds,1.5,1.1,under,-0.4
Christian Braun,Rebounds,4.5,4.9,over,0.4
Pelle Larsson,Rebounds,2.5,2.9,over,0.4
Rui Hachimura,Rebounds,4.5,4.9,over,0.4
Toumani Camara,Rebounds,5.5,5.9,over,0.4
DeMar DeRozan,Rebounds,4.5,4.1,under,-0.4
Darius Garland,Rebounds,2.5,2.2,under,-0.3
Tyrese Maxey,Rebounds,3.5,3.8,over,0.3
Terance Mann,Rebounds,3.5,3.8,over,0.3
Kyle Filipowski,Rebounds,4.5,4.8,over,0.3
Tre Johnson,Rebounds,3.5,2.2,under,-0.3
Jordan Clarkson,Rebounds,1.5,1.8,over,0.3
Jaylen Clark,Rebounds,2.5,2.8,over,0.3
Kevin Durant,Rebounds,5.5,5.8,over,0.3
Cedric Coward,Rebounds,4.5,4.8,over,0.3
Naji Marshall,Rebounds,4.5,4.2,under,-0.3
Jamal Murray,Rebounds,3.5,3.8,over,0.3
Bruce Brown Jr.,Rebounds,3.5,3.8,over,0.3
Devin Vassell,Rebounds,4.5,3.7,under,-0.3
Jarrett Allen,Rebounds,8.5,8.3,under,-0.2
Donovan Mitchell,Rebounds,4.5,4.3,under,-0.2
Sam Merrill,Pts+Ast,10.5,15,over,4.5
Deni Avdija,Pts+Ast,25.5,21.5,under,-4
Jalen Brunson,Pts+Ast,34.5,29.8,under,-3.7
Tyrese Maxey,Pts+Ast,38.5,35.4,under,-3.1
Ajay Mitchell,Pts+Ast,18.5,21.5,over,3
Adem Bona,Pts+Ast,5.5,8.3,over,2.8
Sam Hauser,Pts+Ast,9.5,12,over,2.5
Ziaire Williams,Pts+Ast,9.5,11.9,over,2.4
Stephon Castle,Pts+Ast,25.5,23.1,under,-2.4
P.J. Washington Jr.,Pts+Ast,21.5,18.2,under,-2.3
Davion Mitchell,Pts+Ast,15.5,13.2,under,-2.3
Shai Gilgeous-Alexander,Pts+Ast,38.5,40.8,over,2.3
Al Horford,Pts+Ast,10.5,8.2,under,-2.3
Rudy Gobert,Pts+Ast,11.5,13.7,over,2.2
D'Angelo Russell,Pts+Ast,24.5,21.3,under,-2.2
Buddy Hield,Pts+Ast,15.5,12.3,under,-2.2
Caris LeVert,Pts+Ast,13.5,15.6,over,2.1
Neemias Queta,Pts+Ast,9.5,11.6,over,2.1
Anthony Edwards,Pts+Ast,29.5,31.6,over,2.1
Anfernee Simons,Pts+Ast,18.5,20.5,over,2
Alex Sarr,Pts+Ast,18.5,16.5,under,-2
Jose Alvarado,Pts+Ast,14.5,11.5,under,-2
Derik Queen,Pts+Ast,12.5,14.5,over,2
Corey Kispert,Pts+Ast,8.5,10.4,over,1.9
Shaedon Sharpe,Pts+Ast,20.5,18.6,under,-1.9
Toumani Camara,Pts+Ast,15.5,12.6,under,-1.9
Andre Drummond,Pts+Ast,7.5,9.3,over,1.8
Ben Sheppard,Pts+Ast,11.5,8.7,under,-1.8
Kelly Oubre Jr.,Pts+Ast,18.5,16.8,under,-1.7
Tyrese Martin,Pts+Ast,14.5,10.8,under,-1.7
Josh Minott,Pts+Ast,9.5,11.2,over,1.7
Bilal Coulibaly,Pts+Ast,15.5,12.8,under,-1.7
Jrue Holiday,Pts+Ast,21.5,18.8,under,-1.7
Dean Wade,Pts+Ast,7.5,5.9,under,-1.6
Jaden McDaniels,Pts+Ast,15.5,13.9,under,-1.6
Tim Hardaway Jr.,Pts+Ast,9.5,11.1,over,1.6
Cameron Johnson,Pts+Ast,14.5,16.1,over,1.6
Cason Wallace,Pts+Ast,11.5,13.1,over,1.6
Isaiah Jackson,Pts+Ast,11.5,13,over,1.5
Lauri Markkanen,Pts+Ast,26.5,25,under,-1.5
Tari Eason,Pts+Ast,13.5,15,over,1.5
Dalton Knecht,Pts+Ast,7.5,9,over,1.5
Trendon Watford,Pts+Ast,10.5,11.9,over,1.4
Isaiah Stewart,Pts+Ast,15.5,14.1,under,-1.4
Clint Capela,Pts+Ast,7.5,6.1,under,-1.4
Jaylin Williams,Pts+Ast,11.5,10.1,under,-1.4
Cade Cunningham,Pts+Ast,38.5,37.2,under,-1.3
Jabari Smith Jr.,Pts+Ast,15.5,16.8,over,1.3
Reed Sheppard,Pts+Ast,10.5,11.8,over,1.3
