,Unnamed: 0,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,STARTING,MIN_ROLL_REB_2,REB_ROLL_REB_2,REB_STD_AVG_2,OREB_ROLL_REB_2,DREB_ROLL_REB_2,OREB_PCT_ROLL_REB_2,DREB_PCT_ROLL_REB_2,REB_PCT_ROLL_REB_2,USG_PCT_ROLL_REB_2,GAME_PACE_ROLL_REB_2,MIN_ROLL_REB_4,REB_ROLL_REB_4,REB_STD_AVG_4,OREB_ROLL_REB_4,DREB_ROLL_REB_4,OREB_PCT_ROLL_REB_4,DREB_PCT_ROLL_REB_4,REB_PCT_ROLL_REB_4,USG_PCT_ROLL_REB_4,GAME_PACE_ROLL_REB_4,MIN_ROLL_REB_6,REB_ROLL_REB_6,REB_STD_AVG_6,OREB_ROLL_REB_6,DREB_ROLL_REB_6,OREB_PCT_ROLL_REB_6,DREB_PCT_ROLL_REB_6,REB_PCT_ROLL_REB_6,USG_PCT_ROLL_REB_6,GAME_PACE_ROLL_REB_6,PLAYER_HOME_AVG_REB,PLAYER_AWAY_AVG_REB,DAYS_OF_REST,DAYS_AGO,REB_LAG_1,REB_LAG_2,REB_LAG_3,REB_LAG_4,OPP_ROLL_OPP_DEF_RATING_5,OPP_ROLL_OPP_STL_5,OPP_ROLL_OPP_BLK_5,NORMALIZED_DEF_RATING,OPP_DEF_STRENGTH,DEF_CATEGORY,REB_VS_DEF,OREB_PCT_VS_DEF,DREB_PCT_VS_DEF,REB_PCT_VS_DEF,USG_PCT_VS_DEF,GAME_PACE_VS_DEF,GUARD,FORWARD,CENTER
267,267,Mason Plumlee,203486,LAC @ PHX,LAC,1610612746,PHX,0,42200172,2023-04-18,L,14,2,0,2,0,0,,0,0,,2,2,1.0,1,1,0,0,1,0,3,3.4,0.0,,,,113.8,116.2,111.1,103.9,2.7,0.077,0.077,0.077,0.0,0.0,0.0,0.059,1.136,101.08,98.82,0.045,29,82.35,0.064,"APR 18, 2023",240,35,80,0.438,11,30,0.367,28,31,0.903,12,20,32,17,7,4,15,20,109,112.78973509933776,6.0,6.0,35.0,0.5882352941176471,1610612756.0,112.78973509933776,96.64,95.9,95.16,0,18.0,11.0,,3.0,8.0,0.13,0.44,0.27,0.07,102.14,18.0,11.0,,3.0,8.0,0.13,0.44,0.27,0.07,102.14,18.0,11.0,,3.0,8.0,0.13,0.44,0.27,0.07,102.14,,6.5,2.0,796,11.0,,,,112.79,6.0,6.0,-0.16784233314365188,0.6558453633500754,0,-0.667,-0.547,-0.358,-0.487,-0.464,-0.033,0,1,1
244,244,Jarrett Allen,1628386,CLE vs. NYK,CLE,1610612739,NYK,1,42200132,2023-04-18,W,35,9,3,10,4,8,0.5,0,0,,1,2,0.5,6,4,3,3,1,2,16,42.5,1.014,0.5,C,,117.9,115.0,91.3,88.9,26.6,0.194,0.111,0.149,0.12,0.5,3.0,0.125,0.507,96.19,93.71,0.132,67,78.09,0.125,"APR 18, 2023",240,38,77,0.494,14,33,0.424,17,21,0.81,11,32,43,26,10,7,17,22,107,116.00173460537728,14.0,5.0,36.0,0.3670886075949367,1610612752.0,116.00173460537728,92.24,94.22,96.2,1,43.0,14.0,,3.0,11.0,0.07,0.23,0.15,0.1,94.46,43.0,14.0,,3.0,11.0,0.07,0.23,0.15,0.1,94.46,43.0,14.0,,3.0,11.0,0.07,0.23,0.15,0.1,94.46,12.0,,3.0,796,14.0,,,,116.0,14.0,5.0,-0.4601164742537434,0.8758218231247538,1,0.351,1.156,0.009,0.49,0.25,0.017,0,0,1
229,229,Brandon Boston,1630527,LAC @ PHX,LAC,1610612746,PHX,0,42200172,2023-04-18,L,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,1,0,-2,-1.0,0.0,,,,0.0,0.0,100.0,200.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,49.48,74.23,0.0,1,61.86,1.0,"APR 18, 2023",240,35,80,0.438,11,30,0.367,28,31,0.903,12,20,32,17,7,4,15,20,109,112.78973509933776,6.0,6.0,35.0,0.5882352941176471,1610612756.0,112.78973509933776,96.64,95.9,95.16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,796,,,,,112.79,6.0,6.0,-0.16784233314365188,0.6558453633500754,0,,,,,0.0,0.0,1,0,0
258,258,Isaiah Hartenstein,1628392,NYK @ CLE,NYK,1610612752,CLE,0,42200132,2023-04-18,L,27,4,5,7,2,6,0.333,0,0,,0,1,0.0,5,2,1,0,2,4,-7,20.9,0.621,0.3333333333333333,,,118.8,112.4,130.6,131.0,-11.9,0.192,0.133,0.171,0.263,0.333,2.5,0.138,0.311,89.32,87.03,0.032,48,72.52,0.136,"APR 18, 2023",240,29,79,0.367,7,29,0.241,25,30,0.833,13,23,36,16,14,5,17,18,90,93.55509355509356,10.0,7.0,43.0,0.4935064935064935,1610612739.0,93.55509355509356,96.2,94.22,92.24,0,22.0,5.0,,2.0,3.0,0.1,0.14,0.12,0.09,94.46,22.0,5.0,,2.0,3.0,0.1,0.14,0.12,0.09,94.46,22.0,5.0,,2.0,3.0,0.1,0.14,0.12,0.09,94.46,,6.0,3.0,796,5.0,,,,93.56,10.0,7.0,1.583070979487835,1.503459704882428,1,0.647,1.133,0.108,0.555,0.725,-0.002,0,1,1
266,266,Bismack Biyombo,202687,PHX vs. LAC,PHX,1610612756,LAC,1,42200172,2023-04-18,W,15,6,2,5,3,5,0.6,0,0,,0,0,,3,2,0,3,1,2,0,23.0,1.2,0.6,,,125.0,122.2,125.0,115.6,0.0,0.273,0.143,0.2,0.182,0.6,2.0,0.176,0.6,97.17,92.35,0.144,28,76.96,0.19,"APR 18, 2023",240,50,85,0.588,10,24,0.417,13,14,0.929,7,28,35,30,6,6,11,22,123,129.25598991172762,7.0,4.0,32.0,0.4375,1610612746.0,129.25598991172762,95.16,95.9,96.64,0,5.0,2.0,,0.0,2.0,0.0,0.4,0.25,0.27,102.14,5.0,2.0,,0.0,2.0,0.0,0.4,0.25,0.27,102.14,5.0,2.0,,0.0,2.0,0.0,0.4,0.25,0.27,102.14,3.5,,2.0,796,2.0,,,,129.26,7.0,4.0,-1.6674545151010391,0.06405480282049021,0,0.19,0.517,-0.404,-0.048,-0.022,-0.049,0,0,1
268,268,Devin Booker,1626164,PHX vs. LAC,PHX,1610612756,LAC,1,42200172,2023-04-18,W,45,38,9,1,14,22,0.636,4,7,0.571,6,6,1.0,0,1,1,0,3,4,15,52.7,1.542,0.7272727272727273,G,,129.2,129.0,112.4,110.3,16.9,0.0,0.023,0.013,0.281,0.727,3.0,0.286,0.771,96.33,95.36,0.184,89,79.47,0.297,"APR 18, 2023",240,50,85,0.588,10,24,0.417,13,14,0.929,7,28,35,30,6,6,11,22,123,129.25598991172762,7.0,4.0,32.0,0.4375,1610612746.0,129.25598991172762,95.16,95.9,96.64,1,43.0,1.0,,1.0,0.0,0.02,0.0,0.01,0.28,102.14,43.0,1.0,,1.0,0.0,0.02,0.0,0.01,0.28,102.14,43.0,1.0,,1.0,0.0,0.02,0.0,0.01,0.28,102.14,1.0,,2.0,796,1.0,,,,129.26,7.0,4.0,-1.6674545151010391,0.06405480282049021,0,-0.811,-1.0,-0.744,-0.814,0.021,-0.04,1,0,0
256,256,John Collins,1628381,ATL @ BOS,ATL,1610612737,BOS,0,42200112,2023-04-18,L,30,5,1,6,2,11,0.182,1,7,0.143,0,0,,4,2,0,1,1,1,8,15.7,0.455,0.2272727272727272,F,,111.1,110.8,98.4,101.8,12.7,0.105,0.08,0.095,0.037,0.227,1.0,0.16,0.227,100.78,102.34,-0.004,63,85.28,0.16,"APR 18, 2023",240,43,101,0.426,16,48,0.333,4,8,0.5,19,30,49,21,10,4,15,11,106,105.4516514126542,10.0,12.0,44.0,0.5581395348837209,1610612738.0,105.4516514126542,100.52,99.96,99.4,1,29.0,4.0,,1.0,3.0,0.03,0.09,0.06,0.13,102.3,29.0,4.0,,1.0,3.0,0.03,0.09,0.06,0.13,102.3,29.0,4.0,,1.0,3.0,0.03,0.09,0.06,0.13,102.3,,5.0,3.0,796,4.0,,,,105.45,10.0,12.0,0.5004729926345654,1.4935136556519018,1,0.2,0.5,-0.111,0.188,0.143,-0.012,0,1,1
228,228,Jason Preston,1630554,LAC @ PHX,LAC,1610612746,PHX,0,42200172,2023-04-18,L,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,-2,0.0,0.0,,,,0.0,0.0,100.0,200.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.48,74.23,0.0,1,61.86,0.0,"APR 18, 2023",240,35,80,0.438,11,30,0.367,28,31,0.903,12,20,32,17,7,4,15,20,109,112.78973509933776,6.0,6.0,35.0,0.5882352941176471,1610612756.0,112.78973509933776,96.64,95.9,95.16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,796,,,,,112.79,6.0,6.0,-0.16784233314365188,0.6558453633500754,0,,,,,,0.0,1,0,0
219,219,Josh Hart,1628404,NYK @ CLE,NYK,1610612752,CLE,0,42200132,2023-04-18,L,27,5,0,4,2,3,0.667,1,1,1.0,0,0,,1,3,1,0,1,2,-29,11.8,1.667,0.8333333333333334,,,81.1,79.2,141.2,137.2,-60.0,0.033,0.136,0.077,0.0,0.833,0.0,0.063,0.833,95.67,93.19,0.057,53,77.66,0.064,"APR 18, 2023",240,29,79,0.367,7,29,0.241,25,30,0.833,13,23,36,16,14,5,17,18,90,93.55509355509356,10.0,7.0,43.0,0.4935064935064935,1610612739.0,93.55509355509356,96.2,94.22,92.24,0,33.0,10.0,,5.0,5.0,0.14,0.14,0.14,0.16,94.46,33.0,10.0,,5.0,5.0,0.14,0.14,0.14,0.16,94.46,33.0,10.0,,5.0,5.0,0.14,0.14,0.14,0.16,94.46,,7.0,3.0,796,10.0,,,,93.56,10.0,7.0,1.583070979487835,1.503459704882428,1,-0.429,-0.34,-0.15,-0.23,-0.58,-0.009,1,0,0
273,273,Michael Porter Jr.,1629008,DEN vs. MIN,DEN,1610612743,MIN,1,42200142,2023-04-19,W,29,16,0,6,5,7,0.714,2,3,0.667,4,5,0.8,0,6,1,0,0,4,6,26.2,1.739,0.8571428571428571,F,,124.1,120.2,111.9,115.1,12.3,0.0,0.231,0.125,0.0,0.857,0.0,0.141,0.87,98.19,97.95,0.151,58,81.63,0.143,"APR 19, 2023",240,46,85,0.541,10,22,0.455,20,25,0.8,9,27,36,26,6,1,10,25,122,125.77319587628864,4.0,5.0,35.0,0.5063291139240507,1610612750.0,125.77319587628864,97.0,95.06,93.12,1,31.0,11.0,,1.0,10.0,0.03,0.27,0.15,0.23,95.26,31.0,11.0,,1.0,10.0,0.03,0.27,0.15,0.23,95.26,31.0,11.0,,1.0,10.0,0.03,0.27,0.15,0.23,95.26,8.5,,3.0,795,11.0,,,,115.54,5.6,5.8,-0.4182329524747277,0.5389657675797864,0,-0.256,-1.0,0.1,-0.038,-0.171,-0.01,0,1,0
310,310,Jarred Vanderbilt,1629020,LAL @ MEM,LAL,1610612747,MEM,0,42200152,2023-04-19,L,22,8,0,7,3,5,0.6,0,1,0.0,2,2,1.0,3,4,2,1,2,3,8,23.4,1.361,0.6,F,,89.1,92.8,75.0,74.7,14.1,0.12,0.154,0.137,0.0,0.6,0.0,0.148,0.68,98.06,99.88,0.164,46,83.24,0.156,"APR 19, 2023",240,35,85,0.412,7,26,0.269,16,21,0.762,11,36,47,21,5,7,12,19,93,97.64804703905922,4.0,6.0,49.0,0.4269662921348314,1610612763.0,97.64804703905922,95.24,96.24,97.24,1,23.0,4.0,,1.0,3.0,0.04,0.13,0.09,0.07,102.54,23.0,4.0,,1.0,3.0,0.04,0.13,0.09,0.07,102.54,23.0,4.0,,1.0,3.0,0.04,0.13,0.09,0.07,102.54,,5.5,3.0,795,4.0,,,,118.91,5.6,2.8,-0.7250752750731724,0.2261330255479667,0,1.059,0.714,0.54,0.713,0.057,-0.04,0,1,0
290,290,David Roddy,1631223,MEM vs. LAL,MEM,1610612763,LAL,1,42200152,2023-04-19,W,21,9,0,1,3,8,0.375,3,7,0.429,0,0,,0,1,0,1,0,3,-2,13.2,1.125,0.5625,,,104.7,101.4,109.3,116.0,-4.7,0.0,0.048,0.02,0.0,0.563,0.0,0.157,0.563,97.39,98.63,0.029,43,82.19,0.159,"APR 19, 2023",240,38,89,0.427,11,36,0.306,16,21,0.762,11,38,49,24,4,6,10,20,103,105.92348827642944,5.0,7.0,47.0,0.4117647058823529,1610612747.0,105.92348827642944,97.24,96.24,95.24,0,9.0,1.0,,0.0,1.0,0.0,0.12,0.07,0.05,102.54,9.0,1.0,,0.0,1.0,0.0,0.12,0.07,0.05,102.54,9.0,1.0,,0.0,1.0,0.0,0.12,0.07,0.05,102.54,1.0,,3.0,795,1.0,,,,108.99,6.6,10.2,0.17815197720474482,1.0950184423048095,1,-0.647,-1.0,-0.68,-0.75,0.308,-0.065,0,1,0
307,307,Dennis Schröder,203471,LAL @ MEM,LAL,1610612747,MEM,0,42200152,2023-04-19,L,16,0,3,1,0,3,0.0,0,0,,0,0,,0,1,0,0,2,2,-13,3.7,0.0,0.0,,,91.4,96.4,125.0,123.2,-33.6,0.0,0.056,0.031,0.231,0.0,1.5,0.135,0.0,104.83,106.76,-0.043,35,88.96,0.146,"APR 19, 2023",240,35,85,0.412,7,26,0.269,16,21,0.762,11,36,47,21,5,7,12,19,93,97.64804703905922,4.0,6.0,49.0,0.4269662921348314,1610612763.0,97.64804703905922,95.24,96.24,97.24,0,20.0,1.0,,0.0,1.0,0.0,0.05,0.02,0.16,102.54,20.0,1.0,,0.0,1.0,0.0,0.05,0.02,0.16,102.54,20.0,1.0,,0.0,1.0,0.0,0.05,0.02,0.16,102.54,,1.0,3.0,795,1.0,,,,113.59,5.2,3.6,-0.24068324058541912,0.4243649703280669,0,-0.519,,-0.067,-0.225,-0.036,-0.032,1,0,0
277,277,MarJon Beauchamp,1630699,MIL vs. MIA,MIL,1610612749,MIA,1,42200102,2023-04-19,W,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,-4,0.0,0.0,,,,66.7,106.4,200.0,300.0,-133.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.52,113.68,0.0,3,94.74,0.0,"APR 19, 2023",240,53,99,0.535,25,49,0.51,7,8,0.875,9,36,45,35,9,4,11,16,138,132.0321469575201,10.0,2.0,41.0,0.5357142857142857,1610612748.0,132.0321469575201,104.52,104.32,104.12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,795,,,,,114.98,6.8,1.2,-0.3672443172654902,0.29125340305327024,0,-1.0,,-1.0,-1.0,-1.0,0.029,0,1,0
323,323,Caleb Martin,1628997,MIA @ MIL,MIA,1610612748,MIL,0,42200102,2023-04-19,L,29,15,6,1,5,8,0.625,2,4,0.5,3,3,1.0,0,1,1,0,1,1,21,27.2,1.609,0.75,,,135.9,138.0,106.5,107.1,29.5,0.0,0.031,0.019,0.222,0.75,6.0,0.145,0.805,103.24,104.34,0.114,64,86.95,0.147,"APR 19, 2023",240,45,84,0.536,16,36,0.444,16,23,0.696,7,34,41,26,10,2,17,9,122,117.17249327698808,9.0,4.0,45.0,0.5353535353535354,1610612749.0,117.17249327698808,104.12,104.32,104.52,0,26.0,3.0,,1.0,2.0,0.05,0.07,0.06,0.18,104.96,26.0,3.0,,1.0,2.0,0.05,0.07,0.06,0.18,104.96,26.0,3.0,,1.0,2.0,0.05,0.07,0.06,0.18,104.96,,2.0,3.0,795,3.0,,,,123.2,4.2,4.0,-1.1156846412296513,0.1123232871465319,0,-0.784,-1.0,-0.762,-0.789,-0.033,0.053,0,1,0
326,326,Pat Connaughton,1626192,MIL vs. MIA,MIL,1610612749,MIA,1,42200102,2023-04-19,W,25,22,3,4,8,12,0.667,6,10,0.6,0,0,,1,3,1,1,1,2,5,36.3,1.833,0.9166666666666666,,,131.5,128.6,117.9,120.6,13.6,0.037,0.167,0.089,0.167,0.917,3.0,0.22,0.917,104.89,104.97,0.161,54,87.48,0.22,"APR 19, 2023",240,53,99,0.535,25,49,0.51,7,8,0.875,9,36,45,35,9,4,11,16,138,132.0321469575201,10.0,2.0,41.0,0.5357142857142857,1610612748.0,132.0321469575201,104.52,104.32,104.12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,795,,,,,119.24,7.6,1.4,-0.7551221493929013,0.21475610647517118,0,0.0,-0.075,-0.018,-0.011,0.0,0.0,1,0,0
308,308,Malik Beasley,1627736,LAL @ MEM,LAL,1610612747,MEM,0,42200152,2023-04-19,L,13,7,0,0,2,4,0.5,1,3,0.333,2,2,1.0,0,0,0,0,0,1,-6,7.0,1.434,0.625,,,78.6,82.2,103.7,100.9,-25.1,0.0,0.0,0.0,0.0,0.625,0.0,0.167,0.717,103.99,104.9,0.092,28,87.42,0.187,"APR 19, 2023",240,35,85,0.412,7,26,0.269,16,21,0.762,11,36,47,21,5,7,12,19,93,97.64804703905922,4.0,6.0,49.0,0.4269662921348314,1610612763.0,97.64804703905922,95.24,96.24,97.24,0,10.0,1.0,,1.0,0.0,0.1,0.0,0.06,0.12,102.54,10.0,1.0,,1.0,0.0,0.1,0.0,0.06,0.12,102.54,10.0,1.0,,1.0,0.0,0.1,0.0,0.06,0.12,102.54,,0.5,3.0,795,1.0,,,,108.28,4.8,4.4,0.2427982825593129,0.62229341132716,0,-1.0,-1.0,-1.0,-1.0,-0.018,-0.039,1,0,0
336,336,Shaquille Harrison,1627885,LAL @ MEM,LAL,1610612747,MEM,0,42200152,2023-04-19,L,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.75,93.51,0.0,1,77.92,0.0,"APR 19, 2023",240,35,85,0.412,7,26,0.269,16,21,0.762,11,36,47,21,5,7,12,19,93,97.64804703905922,4.0,6.0,49.0,0.4269662921348314,1610612763.0,97.64804703905922,95.24,96.24,97.24,0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,102.54,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,102.54,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,102.54,,0.0,3.0,795,0.0,,,,102.96,4.4,5.2,0.7271903170470675,0.8205253561072606,1,-1.0,,-1.0,-1.0,-1.0,-0.044,1,0,0
283,283,Wenyen Gabriel,1629117,LAL @ MEM,LAL,1610612747,MEM,0,42200152,2023-04-19,L,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,1,1,0,-1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.75,93.51,1.0,1,77.92,1.0,"APR 19, 2023",240,35,85,0.412,7,26,0.269,16,21,0.762,11,36,47,21,5,7,12,19,93,97.64804703905922,4.0,6.0,49.0,0.4269662921348314,1610612763.0,97.64804703905922,95.24,96.24,97.24,0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,102.54,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,102.54,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,102.54,,0.0,3.0,795,0.0,,,,97.65,4.0,6.0,1.2106718401917982,1.0184537971063534,1,-1.0,-1.0,,-1.0,1.778,-0.044,0,1,0
296,296,Jae Crowder,203109,MIL vs. MIA,MIL,1610612749,MIA,1,42200102,2023-04-19,W,15,0,1,3,0,4,0.0,0,2,0.0,0,0,,1,2,1,0,0,3,-1,8.1,0.0,0.0,,,130.3,130.3,125.7,122.1,4.6,0.071,0.154,0.111,0.059,0.0,0.0,0.108,0.0,107.51,105.89,-0.031,33,88.24,0.111,"APR 19, 2023",240,53,99,0.535,25,49,0.51,7,8,0.875,9,36,45,35,9,4,11,16,138,132.0321469575201,10.0,2.0,41.0,0.5357142857142857,1610612748.0,132.0321469575201,104.52,104.32,104.12,0,12.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.18,104.96,12.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.18,104.96,12.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.18,104.96,1.5,,3.0,795,0.0,,,,123.5,8.4,1.6,-1.1429999815203138,0.13825880989707184,0,1.0,0.775,0.925,0.85,-0.229,-0.003,0,1,0
318,318,Kentavious Caldwell-Pope,203484,DEN vs. MIN,DEN,1610612743,MIN,1,42200142,2023-04-19,W,39,8,2,3,3,10,0.3,0,2,0.0,2,2,1.0,0,3,1,0,0,1,3,17.6,0.735,0.3,G,,126.6,123.9,124.4,126.5,2.2,0.0,0.094,0.044,0.059,0.3,0.0,0.121,0.368,96.26,96.04,0.035,79,80.03,0.125,"APR 19, 2023",240,46,85,0.541,10,22,0.455,20,25,0.8,9,27,36,26,6,1,10,25,122,125.77319587628864,4.0,5.0,35.0,0.5063291139240507,1610612750.0,125.77319587628864,97.0,95.06,93.12,1,31.0,4.0,,1.0,3.0,0.03,0.08,0.06,0.16,95.26,31.0,4.0,,1.0,3.0,0.03,0.08,0.06,0.16,95.26,31.0,4.0,,1.0,3.0,0.03,0.08,0.06,0.16,95.26,3.5,,3.0,795,4.0,,,,118.1,5.2,5.6,-0.6513238562883826,0.4278527436486379,0,-0.08,-1.0,0.175,-0.12,-0.069,-0.014,1,0,0
297,297,Meyers Leonard,203086,MIL vs. MIA,MIL,1610612749,MIA,1,42200102,2023-04-19,W,1,0,0,0,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,-4,0.0,0.0,0.0,,,66.7,106.4,200.0,300.0,-133.3,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,73.52,113.68,-0.105,3,94.74,0.532,"APR 19, 2023",240,53,99,0.535,25,49,0.51,7,8,0.875,9,36,45,35,9,4,11,16,138,132.0321469575201,10.0,2.0,41.0,0.5357142857142857,1610612748.0,132.0321469575201,104.52,104.32,104.12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,795,,,,,127.77,9.2,1.8,-1.5317883249907476,0.06145800953796524,0,,,,,0.009,0.0,0,1,1
279,279,Gabe Vincent,1629216,MIA @ MIL,MIA,1610612748,MIL,0,42200102,2023-04-19,L,21,16,3,0,6,12,0.5,4,9,0.444,0,1,0.0,0,0,0,0,1,0,-23,19.5,1.286,0.6666666666666666,G,,102.2,103.3,155.6,150.7,-53.4,0.0,0.0,0.0,0.25,0.667,3.0,0.271,0.643,105.1,104.0,0.088,46,86.67,0.274,"APR 19, 2023",240,45,84,0.536,16,36,0.444,16,23,0.696,7,34,41,26,10,2,17,9,122,117.17249327698808,9.0,4.0,45.0,0.5353535353535354,1610612749.0,117.17249327698808,104.12,104.32,104.52,1,33.0,2.0,,1.0,1.0,0.04,0.03,0.03,0.12,104.96,33.0,2.0,,1.0,1.0,0.04,0.03,0.03,0.12,104.96,33.0,2.0,,1.0,1.0,0.04,0.03,0.03,0.12,104.96,,1.0,3.0,795,2.0,,,,121.7,5.4,4.0,-0.9791079397763371,0.2159866287109599,0,-1.0,-1.0,-1.0,-1.0,0.355,0.07,1,0,0
295,295,Khris Middleton,203114,MIL vs. MIA,MIL,1610612749,MIA,1,42200102,2023-04-19,W,28,16,7,6,6,16,0.375,2,5,0.4,2,2,1.0,1,5,0,0,1,0,19,32.7,0.948,0.4375,F,,140.0,136.3,106.6,110.0,33.4,0.037,0.172,0.107,0.269,0.438,7.0,0.269,0.474,104.75,104.99,0.106,60,87.49,0.27,"APR 19, 2023",240,53,99,0.535,25,49,0.51,7,8,0.875,9,36,45,35,9,4,11,16,138,132.0321469575201,10.0,2.0,41.0,0.5357142857142857,1610612748.0,132.0321469575201,104.52,104.32,104.12,1,33.0,9.0,,2.0,7.0,0.06,0.26,0.15,0.39,104.96,33.0,9.0,,2.0,7.0,0.06,0.26,0.15,0.39,104.96,33.0,9.0,,2.0,7.0,0.06,0.26,0.15,0.39,104.96,7.5,,3.0,795,9.0,,,,132.03,10.0,2.0,-1.91966615711816,-0.01503928704013413,0,-0.2,-0.26,-0.218,-0.177,-0.185,-0.003,0,1,0
311,311,Rui Hachimura,1629060,LAL @ MEM,LAL,1610612747,MEM,0,42200152,2023-04-19,L,32,20,2,5,7,12,0.583,2,4,0.5,4,6,0.667,0,5,1,0,0,1,-7,32.0,1.366,0.6666666666666666,,,112.9,113.2,120.3,118.0,-7.4,0.0,0.139,0.074,0.095,0.667,0.0,0.217,0.683,95.3,94.49,0.151,62,78.74,0.221,"APR 19, 2023",240,35,85,0.412,7,26,0.269,16,21,0.762,11,36,47,21,5,7,12,19,93,97.64804703905922,4.0,6.0,49.0,0.4269662921348314,1610612763.0,97.64804703905922,95.24,96.24,97.24,0,30.0,6.0,,1.0,5.0,0.04,0.17,0.11,0.22,102.54,30.0,6.0,,1.0,5.0,0.04,0.17,0.11,0.22,102.54,30.0,6.0,,1.0,5.0,0.04,0.17,0.11,0.22,102.54,,5.5,3.0,795,6.0,,,,97.65,4.0,6.0,1.2106718401917982,1.0184537971063534,1,0.348,-1.0,0.264,0.233,0.206,-0.048,0,1,0
309,309,Jaren Jackson Jr.,1628991,MEM vs. LAL,MEM,1610612763,LAL,1,42200152,2023-04-19,W,40,18,3,9,5,12,0.417,1,3,0.333,7,10,0.7,3,6,1,3,2,3,9,43.3,1.098,0.4583333333333333,F,,108.6,106.8,97.5,100.1,11.1,0.068,0.136,0.102,0.115,0.458,1.5,0.204,0.549,97.2,97.63,0.116,81,81.36,0.208,"APR 19, 2023",240,38,89,0.427,11,36,0.306,16,21,0.762,11,38,49,24,4,6,10,20,103,105.92348827642944,5.0,7.0,47.0,0.4117647058823529,1610612747.0,105.92348827642944,97.24,96.24,95.24,1,37.0,5.0,,2.0,3.0,0.05,0.09,0.07,0.26,102.54,37.0,5.0,,2.0,3.0,0.05,0.09,0.07,0.26,102.54,37.0,5.0,,2.0,3.0,0.05,0.09,0.07,0.26,102.54,7.0,,3.0,795,5.0,,,,108.23,6.2,9.4,0.24735083927442314,1.0425582801016378,1,0.216,-0.029,0.36,0.133,-0.113,-0.067,0,1,1
