,BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS
0,PrizePicks,player_points,Shai Gilgeous-Alexander,Over,33.5,-137
1,PrizePicks,player_points,Shai Gilgeous-Alexander,Under,33.5,-137
2,PrizePicks,player_points,Tyrese Haliburton,Over,18.0,-137
3,PrizePicks,player_points,Tyrese Haliburton,Under,18.0,-137
4,PrizePicks,player_points,Jalen Williams,Over,22.5,-137
5,PrizePicks,player_points,Jalen Williams,Under,22.5,-137
6,PrizePicks,player_points,Pascal Siakam,Over,18.5,-137
7,PrizePicks,player_points,Pascal Siakam,Under,18.5,-137
8,PrizePicks,player_points,Chet Holmgren,Over,15.5,-137
9,PrizePicks,player_points,Chet Holmgren,Under,15.5,-137
10,PrizePicks,player_points,Myles Turner,Over,14.5,-137
11,PrizePicks,player_points,Myles Turner,Under,14.5,-137
12,PrizePicks,player_points,Alex Caruso,Over,10.0,-137
13,PrizePicks,player_points,Alex Caruso,Under,10.0,-137
14,PrizePicks,player_points,Andrew Nembhard,Over,10.5,-137
15,PrizePicks,player_points,Andrew Nembhard,Under,10.5,-137
16,PrizePicks,player_points,Luguentz Dort,Over,8.5,-137
17,PrizePicks,player_points,Luguentz Dort,Under,8.5,-137
18,PrizePicks,player_points,Aaron Nesmith,Over,11.5,-137
19,PrizePicks,player_points,Aaron Nesmith,Under,11.5,-137
20,PrizePicks,player_points,Isaiah Hartenstein,Over,6.0,-137
21,PrizePicks,player_points,Isaiah Hartenstein,Under,6.0,-137
22,PrizePicks,player_points,T.J. McConnell,Over,7.0,-137
23,PrizePicks,player_points,T.J. McConnell,Under,7.0,-137
24,PrizePicks,player_points,Cason Wallace,Over,5.5,-137
25,PrizePicks,player_points,Cason Wallace,Under,5.5,-137
26,PrizePicks,player_points,Bennedict Mathurin,Over,10.5,-137
27,PrizePicks,player_points,Bennedict Mathurin,Under,10.5,-137
28,PrizePicks,player_points,Aaron Wiggins,Over,5.5,-137
29,PrizePicks,player_points,Aaron Wiggins,Under,5.5,-137
30,PrizePicks,player_points,Aaron Wiggins,Over,5.5,-137
31,PrizePicks,player_points,Aaron Wiggins,Under,5.5,-137
32,PrizePicks,player_points,Obi Toppin,Over,9.5,-137
33,PrizePicks,player_points,Obi Toppin,Under,9.5,-137
34,PrizePicks,player_points,Isaiah Joe,Over,2.5,-137
35,PrizePicks,player_points,Isaiah Joe,Under,2.5,-137
36,PrizePicks,player_points,Ben Sheppard,Over,3.0,-137
37,PrizePicks,player_points,Ben Sheppard,Under,3.0,-137
38,Underdog,player_points,Shai Gilgeous-Alexander,Over,33.5,-137
39,Underdog,player_points,Shai Gilgeous-Alexander,Under,33.5,-137
40,Underdog,player_points,Pascal Siakam,Over,18.5,-137
41,Underdog,player_points,Pascal Siakam,Under,18.5,-137
42,Underdog,player_points,Chet Holmgren,Over,15.5,-137
43,Underdog,player_points,Chet Holmgren,Under,15.5,-137
44,Underdog,player_points,Jalen Williams,Over,22.5,-137
45,Underdog,player_points,Jalen Williams,Under,22.5,-137
46,Underdog,player_points,Andrew Nembhard,Over,10.5,-137
47,Underdog,player_points,Andrew Nembhard,Under,10.5,-137
48,Underdog,player_points,Aaron Nesmith,Over,11.5,-137
49,Underdog,player_points,Aaron Nesmith,Under,11.5,-137
50,Underdog,player_points,Bennedict Mathurin,Over,10.5,-137
51,Underdog,player_points,Bennedict Mathurin,Under,10.5,-137
52,Underdog,player_points,Cason Wallace,Over,5.5,-137
53,Underdog,player_points,Cason Wallace,Under,5.5,-137
54,Underdog,player_points,Isaiah Joe,Over,2.5,-137
55,Underdog,player_points,Isaiah Joe,Under,2.5,-137
56,Underdog,player_points,Obi Toppin,Over,9.5,-137
57,Underdog,player_points,Obi Toppin,Under,9.5,-137
58,DraftKings Pick6,player_points,Cason Wallace,Over,5.5,-137
59,DraftKings Pick6,player_points,Cason Wallace,Under,5.5,-137
60,DraftKings Pick6,player_points,Luguentz Dort,Over,8.5,-137
61,DraftKings Pick6,player_points,Luguentz Dort,Under,8.5,-137
62,DraftKings Pick6,player_points,Jalen Williams,Over,21.5,-137
63,DraftKings Pick6,player_points,Jalen Williams,Under,21.5,-137
64,DraftKings Pick6,player_points,Aaron Nesmith,Over,11.5,-137
65,DraftKings Pick6,player_points,Aaron Nesmith,Under,11.5,-137
66,DraftKings Pick6,player_points,Obi Toppin,Over,9.5,-137
67,DraftKings Pick6,player_points,Obi Toppin,Under,9.5,-137
68,DraftKings Pick6,player_points,T.J. McConnell,Over,7.5,-137
69,DraftKings Pick6,player_points,T.J. McConnell,Under,7.5,-137
70,DraftKings Pick6,player_points,Shai Gilgeous-Alexander,Over,33.5,-137
71,DraftKings Pick6,player_points,Shai Gilgeous-Alexander,Under,33.5,-137
72,DraftKings Pick6,player_points,Bennedict Mathurin,Over,10.5,-137
73,DraftKings Pick6,player_points,Bennedict Mathurin,Under,10.5,-137
74,DraftKings Pick6,player_points,Isaiah Hartenstein,Over,6.5,-137
75,DraftKings Pick6,player_points,Isaiah Hartenstein,Under,6.5,-137
76,DraftKings Pick6,player_points,Chet Holmgren,Over,15.5,-137
77,DraftKings Pick6,player_points,Chet Holmgren,Under,15.5,-137
78,DraftKings Pick6,player_points,Aaron Wiggins,Over,5.5,-137
79,DraftKings Pick6,player_points,Aaron Wiggins,Under,5.5,-137
80,DraftKings Pick6,player_points,Myles Turner,Over,14.5,-137
81,DraftKings Pick6,player_points,Myles Turner,Under,14.5,-137
82,DraftKings Pick6,player_points,Pascal Siakam,Over,18.5,-137
83,DraftKings Pick6,player_points,Pascal Siakam,Under,18.5,-137
84,DraftKings Pick6,player_points,Tyrese Haliburton,Over,17.5,-137
85,DraftKings Pick6,player_points,Tyrese Haliburton,Under,17.5,-137
86,DraftKings Pick6,player_points,Ben Sheppard,Over,2.5,-137
87,DraftKings Pick6,player_points,Ben Sheppard,Under,2.5,-137
88,DraftKings Pick6,player_points,Alex Caruso,Over,9.5,-137
89,DraftKings Pick6,player_points,Alex Caruso,Under,9.5,-137
90,DraftKings Pick6,player_points,Andrew Nembhard,Over,10.5,-137
91,DraftKings Pick6,player_points,Andrew Nembhard,Under,10.5,-137
92,DraftKings Pick6,player_points,Tyrese Haliburton,Over,15.5,-137
93,DraftKings Pick6,player_points,Isaiah Joe,Over,2.5,-137
94,DraftKings Pick6,player_points,Isaiah Joe,Under,2.5,-137
95,PrizePicks,player_rebounds,Shai Gilgeous-Alexander,Over,5.5,-137
96,PrizePicks,player_rebounds,Shai Gilgeous-Alexander,Under,5.5,-137
97,PrizePicks,player_rebounds,Tyrese Haliburton,Over,5.0,-137
98,PrizePicks,player_rebounds,Tyrese Haliburton,Under,5.0,-137
99,PrizePicks,player_rebounds,Jalen Williams,Over,5.5,-137
100,PrizePicks,player_rebounds,Jalen Williams,Under,5.5,-137
101,PrizePicks,player_rebounds,Pascal Siakam,Over,7.0,-137
102,PrizePicks,player_rebounds,Pascal Siakam,Under,7.0,-137
103,PrizePicks,player_rebounds,Chet Holmgren,Over,8.5,-137
104,PrizePicks,player_rebounds,Chet Holmgren,Under,8.5,-137
105,PrizePicks,player_rebounds,Myles Turner,Over,5.0,-137
106,PrizePicks,player_rebounds,Myles Turner,Under,5.0,-137
107,PrizePicks,player_rebounds,Luguentz Dort,Over,3.5,-137
108,PrizePicks,player_rebounds,Luguentz Dort,Under,3.5,-137
109,PrizePicks,player_rebounds,Aaron Nesmith,Over,4.5,-137
110,PrizePicks,player_rebounds,Aaron Nesmith,Under,4.5,-137
111,PrizePicks,player_rebounds,Isaiah Hartenstein,Over,6.5,-137
112,PrizePicks,player_rebounds,Isaiah Hartenstein,Under,6.5,-137
113,PrizePicks,player_rebounds,Obi Toppin,Over,4.5,-137
114,PrizePicks,player_rebounds,Obi Toppin,Under,4.5,-137
115,Underdog,player_rebounds,Chet Holmgren,Over,8.5,-137
116,Underdog,player_rebounds,Chet Holmgren,Under,8.5,-137
117,Underdog,player_rebounds,Aaron Nesmith,Over,4.5,-137
118,Underdog,player_rebounds,Aaron Nesmith,Under,4.5,-137
119,Underdog,player_rebounds,Obi Toppin,Over,4.5,-137
120,Underdog,player_rebounds,Obi Toppin,Under,4.5,-137
121,DraftKings Pick6,player_rebounds,Bennedict Mathurin,Over,2.5,-137
122,DraftKings Pick6,player_rebounds,Bennedict Mathurin,Under,2.5,-137
123,DraftKings Pick6,player_rebounds,Pascal Siakam,Over,6.5,-137
124,DraftKings Pick6,player_rebounds,Pascal Siakam,Under,6.5,-137
125,DraftKings Pick6,player_rebounds,Luguentz Dort,Over,3.5,-137
126,DraftKings Pick6,player_rebounds,Luguentz Dort,Under,3.5,-137
127,DraftKings Pick6,player_rebounds,Andrew Nembhard,Over,3.5,-137
128,DraftKings Pick6,player_rebounds,Andrew Nembhard,Under,3.5,-137
129,DraftKings Pick6,player_rebounds,Jalen Williams,Over,5.5,-137
130,DraftKings Pick6,player_rebounds,Jalen Williams,Under,5.5,-137
131,DraftKings Pick6,player_rebounds,Chet Holmgren,Over,8.5,-137
132,DraftKings Pick6,player_rebounds,Chet Holmgren,Under,8.5,-137
133,DraftKings Pick6,player_rebounds,Isaiah Hartenstein,Over,6.5,-137
134,DraftKings Pick6,player_rebounds,Isaiah Hartenstein,Under,6.5,-137
135,DraftKings Pick6,player_rebounds,Obi Toppin,Over,4.5,-137
136,DraftKings Pick6,player_rebounds,Obi Toppin,Under,4.5,-137
137,DraftKings Pick6,player_rebounds,Alex Caruso,Over,3.5,-137
138,DraftKings Pick6,player_rebounds,Alex Caruso,Under,3.5,-137
139,DraftKings Pick6,player_rebounds,Shai Gilgeous-Alexander,Over,5.5,-137
140,DraftKings Pick6,player_rebounds,Shai Gilgeous-Alexander,Under,5.5,-137
141,DraftKings Pick6,player_rebounds,Aaron Nesmith,Over,4.5,-137
142,DraftKings Pick6,player_rebounds,Aaron Nesmith,Under,4.5,-137
143,DraftKings Pick6,player_rebounds,Chet Holmgren,Over,6.5,-137
144,DraftKings Pick6,player_rebounds,Cason Wallace,Over,2.5,-137
145,DraftKings Pick6,player_rebounds,Cason Wallace,Under,2.5,-137
146,PrizePicks,player_assists,Shai Gilgeous-Alexander,Over,6.5,-137
147,PrizePicks,player_assists,Shai Gilgeous-Alexander,Under,6.5,-137
148,PrizePicks,player_assists,Tyrese Haliburton,Over,8.5,-137
149,PrizePicks,player_assists,Tyrese Haliburton,Under,8.5,-137
150,PrizePicks,player_assists,Jalen Williams,Over,5.0,-137
151,PrizePicks,player_assists,Jalen Williams,Under,5.0,-137
152,PrizePicks,player_assists,Alex Caruso,Over,2.5,-137
