,BOOKMAKER,CATEGORY,NAME,OVER/UNDER,LINE,ODDS
0,PrizePicks,player_points,Jamal Murray,Over,21.5,-137
1,PrizePicks,player_points,Jamal Murray,Under,21.5,-137
2,PrizePicks,player_points,Michael Porter Jr,Over,9.5,-137
3,PrizePicks,player_points,Michael Porter Jr,Under,9.5,-137
4,PrizePicks,player_points,Luguentz Dort,Over,8.5,-137
5,PrizePicks,player_points,Luguentz Dort,Under,8.5,-137
6,PrizePicks,player_points,Aaron Gordon,Over,16.5,-137
7,PrizePicks,player_points,Aaron Gordon,Under,16.5,-137
8,PrizePicks,player_points,Aaron Wiggins,Over,6.5,-137
9,PrizePicks,player_points,Aaron Wiggins,Under,6.5,-137
10,PrizePicks,player_points,Christian Braun,Over,11.5,-137
11,PrizePicks,player_points,Christian Braun,Under,11.5,-137
12,PrizePicks,player_points,Peyton Watson,Over,4.5,-137
13,PrizePicks,player_points,Peyton Watson,Under,4.5,-137
14,PrizePicks,player_points,Jalen Williams,Over,20.5,-137
15,PrizePicks,player_points,Jalen Williams,Under,20.5,-137
16,PrizePicks,player_points,Chet Holmgren,Over,14.5,-137
17,PrizePicks,player_points,Chet Holmgren,Under,14.5,-137
18,PrizePicks,player_points,Cason Wallace,Over,4.5,-137
19,PrizePicks,player_points,Cason Wallace,Under,4.5,-137
20,PrizePicks,player_points,Shai Gilgeous-Alexander,Over,30.5,-137
21,PrizePicks,player_points,Shai Gilgeous-Alexander,Under,30.5,-137
22,PrizePicks,player_points,Nikola Jokic,Over,28.5,-137
23,PrizePicks,player_points,Nikola Jokic,Under,28.5,-137
24,PrizePicks,player_points,Alex Caruso,Over,8.0,-137
25,PrizePicks,player_points,Alex Caruso,Under,8.0,-137
26,PrizePicks,player_points,Russell Westbrook,Over,9.5,-137
27,PrizePicks,player_points,Russell Westbrook,Under,9.5,-137
28,PrizePicks,player_points,Isaiah Hartenstein,Over,10.5,-137
29,PrizePicks,player_points,Isaiah Hartenstein,Under,10.5,-137
30,PrizePicks,player_points,Payton Pritchard,Over,14.5,-137
31,PrizePicks,player_points,Payton Pritchard,Under,14.5,-137
32,PrizePicks,player_points,Mitchell Robinson,Over,5.5,-137
33,PrizePicks,player_points,Mitchell Robinson,Under,5.5,-137
34,PrizePicks,player_points,Al Horford,Over,8.5,-137
35,PrizePicks,player_points,Al Horford,Under,8.5,-137
36,PrizePicks,player_points,Miles McBride,Over,5.5,-137
37,PrizePicks,player_points,Miles McBride,Under,5.5,-137
38,PrizePicks,player_points,Derrick White,Over,20.5,-137
39,PrizePicks,player_points,Derrick White,Under,20.5,-137
40,PrizePicks,player_points,Josh Hart,Over,12.5,-137
41,PrizePicks,player_points,Josh Hart,Under,12.5,-137
42,PrizePicks,player_points,Jrue Holiday,Over,11.5,-137
43,PrizePicks,player_points,Jrue Holiday,Under,11.5,-137
44,PrizePicks,player_points,OG Anunoby,Over,14.5,-137
45,PrizePicks,player_points,OG Anunoby,Under,14.5,-137
46,PrizePicks,player_points,Jaylen Brown,Over,26.5,-137
47,PrizePicks,player_points,Jaylen Brown,Under,26.5,-137
48,PrizePicks,player_points,Jalen Brunson,Over,29.5,-137
49,PrizePicks,player_points,Jalen Brunson,Under,29.5,-137
50,PrizePicks,player_points,Mikal Bridges,Over,14.5,-137
51,PrizePicks,player_points,Mikal Bridges,Under,14.5,-137
52,PrizePicks,player_points,Karl-Anthony Towns,Over,20.5,-137
53,PrizePicks,player_points,Karl-Anthony Towns,Under,20.5,-137
54,Underdog,player_points,Nikola Jokic,Over,28.5,-137
55,Underdog,player_points,Nikola Jokic,Under,28.5,-137
56,Underdog,player_points,Shai Gilgeous-Alexander,Over,30.5,-137
57,Underdog,player_points,Shai Gilgeous-Alexander,Under,30.5,-137
58,Underdog,player_points,Chet Holmgren,Over,14.5,-137
59,Underdog,player_points,Chet Holmgren,Under,14.5,-137
60,Underdog,player_points,Jamal Murray,Over,21.5,-137
61,Underdog,player_points,Jamal Murray,Under,21.5,-137
62,Underdog,player_points,Michael Porter Jr,Over,9.5,-137
63,Underdog,player_points,Michael Porter Jr,Under,9.5,-137
64,Underdog,player_points,Jalen Williams,Over,20.5,-137
65,Underdog,player_points,Jalen Williams,Under,20.5,-137
66,Underdog,player_points,Aaron Gordon,Over,16.5,-137
67,Underdog,player_points,Aaron Gordon,Under,16.5,-137
68,Underdog,player_points,Luguentz Dort,Over,8.5,-137
69,Underdog,player_points,Luguentz Dort,Under,8.5,-137
70,Underdog,player_points,Russell Westbrook,Over,9.5,-137
71,Underdog,player_points,Russell Westbrook,Under,9.5,-137
72,Underdog,player_points,Jaylin Williams,Over,2.5,-137
73,Underdog,player_points,Jaylin Williams,Under,2.5,-137
74,Underdog,player_points,Peyton Watson,Over,4.5,-137
75,Underdog,player_points,Peyton Watson,Under,4.5,-137
76,Underdog,player_points,Aaron Wiggins,Over,6.5,-137
77,Underdog,player_points,Aaron Wiggins,Under,6.5,-137
78,Underdog,player_points,Isaiah Hartenstein,Over,10.5,-137
